Timestamp (s),Magnitude (3.0e+02 Hz),Phase (3.0e+02 Hz),HsHp Real (3.0e+02 Hz),HsHp Imag (3.0e+02 Hz),Magnitude (4.5e+03 Hz),Phase (4.5e+03 Hz),HsHp Real (4.5e+03 Hz),HsHp Imag (4.5e+03 Hz),Magnitude (8.8e+03 Hz),Phase (8.8e+03 Hz),HsHp Real (8.8e+03 Hz),HsHp Imag (8.8e+03 Hz),Magnitude (1.3e+04 Hz),Phase (1.3e+04 Hz),HsHp Real (1.3e+04 Hz),HsHp Imag (1.3e+04 Hz),Magnitude (1.7e+04 Hz),Phase (1.7e+04 Hz),HsHp Real (1.7e+04 Hz),HsHp Imag (1.7e+04 Hz),Magnitude (2.2e+04 Hz),Phase (2.2e+04 Hz),HsHp Real (2.2e+04 Hz),HsHp Imag (2.2e+04 Hz),Magnitude (2.6e+04 Hz),Phase (2.6e+04 Hz),HsHp Real (2.6e+04 Hz),HsHp Imag (2.6e+04 Hz),Magnitude (3.0e+04 Hz),Phase (3.0e+04 Hz),HsHp Real (3.0e+04 Hz),HsHp Imag (3.0e+04 Hz)
164.6989541053772,-96.77480832138505,-110.16343892282674,0.09673121132373352,-0.00553158990534305,-90.83841194985207,188.9247643603186,0.05992415350825769,-0.0027660099008490918,-84.97930384391002,193.47284636304718,0.10810210295148481,0.010798508265082404,-81.51652304048066,186.46807414799852,0.15032367621965495,-0.001007749897075079,-78.16327960599318,-176.53041395879697,0.20425216875972824,-0.010002245836309384,-75.15498496732744,182.32016324281525,0.2647064623376746,-0.015793790045938807,-72.4509569814531,181.42992918825306,0.32761330894860974,-0.02166145899159241,-69.68528754331334,182.50668262766817,0.40338750606999535,-0.015490539926555484
165.12611317634583,-96.35710710564,-110.47220248235156,0.10146389350183704,-0.006350974481506943,-90.97019382622537,186.66890336629183,0.05886887203417777,-0.005045469376215012,-84.89784843683651,192.8533822030281,0.10923211231332838,0.00971985936867372,-81.11862487557114,187.2413103732245,0.1573700339276088,0.0010688346276196174,-77.85970400100942,-175.99202223742822,0.2116050785812225,-0.00837001710317455,-74.88793972006366,182.9299236237926,0.27312905500056156,-0.013380991332602187,-72.15283772391254,182.04101054618994,0.3392727346142354,-0.018800499627655707,-69.49519779411827,182.24918091081508,0.41223758466071564,-0.017686157794164842
165.55671191215515,-96.89907870365886,-106.21270262718396,0.09550622046627312,0.0011299302348750085,-90.09593057342366,188.30690171532578,0.06523557387185054,-0.003716537767813624,-84.6445245099862,193.60373529676212,0.11232407732947122,0.011479466640830906,-81.62130729475263,185.33627557451132,0.14847246361074523,-0.0039291089054985726,-78.15876487794293,-175.76723463125518,0.20447352856685888,-0.007284587103932478,-75.15995575538773,183.0087460009056,0.2647256107827008,-0.012604258922463476,-72.49366333742316,181.631003977698,0.32608010790163694,-0.020410993318278295,-69.74396718962228,182.82575962125892,0.40075097965014794,-0.013154698218726436
165.98632717132568,-96.4811309872733,-107.26248456916403,0.10021905092762992,-0.0006506055298551105,-89.92551125712168,191.21225944444748,0.06663474728618739,-0.0004132375819550342,-84.68735802310843,192.96813396106018,0.11189136617679687,0.010182399722839356,-81.3672848149068,185.36969801788865,0.15288105432957547,-0.003956534429841002,-78.00261264816831,-175.99096454232085,0.20815218369318295,-0.008229589648213577,-75.08281890019651,182.52121813970905,0.26696915840140295,-0.014988838969299539,-72.41250748735564,181.27628107115453,0.32900722714896685,-0.022639927174686512,-69.6191101667695,182.49878270830075,0.4064704778993173,-0.015665056489133734
166.41791892051697,-96.51624308119666,-107.65203654927649,0.0998080276887772,-0.001326597498262406,-90.31166513144765,188.08002126681805,0.06362039605386027,-0.003877320182607394,-84.89318555144064,192.955792747053,0.10927321043547354,0.009920409533920394,-81.24432706980764,186.85771163980155,0.15511255205906976,1.4997953846824199e-05,-77.89990552891481,-175.7396885761273,0.21066260359522318,-0.007403672547692014,-74.87938384346641,183.1467105854863,0.27344695006028424,-0.012359642936650607,-72.14554111699229,181.9882739344142,0.33954039853645684,-0.01912883006061367,-69.46943464245221,182.2795753867338,0.41347148652474036,-0.01751935704897462
166.84357404708862,-96.56577104344885,-108.29964300256607,0.09921928217031424,-0.002440648769896475,-90.52356908743238,187.35289727594093,0.06203405242120833,-0.004571475290367744,-84.79169680164085,191.3117169500374,0.11079993788063631,0.006860910503145051,-81.14512515434559,186.3711510568083,0.15688872580884486,-0.0013171735197048974,-77.94034429859808,-175.6094686384122,0.20970031143385823,-0.006892701826720511,-75.04785321478764,183.0134186454831,0.2681654176409401,-0.012746117670952815,-72.4377747520754,181.65786983072212,0.32819460238672016,-0.020388862062224466,-69.6839492548861,182.74639803384272,0.40351095166593204,-0.013804834137793829
167.25812578201294,-96.6105614404637,-106.66533266806351,0.09873805307882108,0.0003880941999500239,-90.73314288024551,184.39866249049948,0.06024473685900975,-0.007577474898682146,-84.76744990342755,192.9326781019233,0.11087058924901191,0.010020333019272855,-81.44654796843173,184.5095522805842,0.15141635743514248,-0.006194325064793159,-78.02038178777333,-176.14931479438224,0.20770330088074998,-0.0087868405423586,-75.05098621129646,182.65682879815313,0.26798421779275794,-0.014409633794769797,-72.42875371313177,181.37947542540667,0.3284325894557123,-0.022006122906860066,-69.6624373139679,182.46769892710842,0.4044394456781966,-0.015806526783837493
167.68695783615112,-96.8920161146574,-108.45397852765993,0.09555501260055269,-0.0026080795574867353,-89.65887291350468,192.51590844845458,0.06870392244390444,0.0011372577838402679,-84.6952430908455,192.47115521602603,0.1118738717617738,0.009203134187202608,-81.34776023670392,185.3418914331897,0.15322315202187411,-0.004039800319699608,-77.98144829870017,-176.00490593193453,0.20865797966182717,-0.008300438173312911,-75.04794746219231,182.5969741231624,0.2680627834553934,-0.014694718614860748,-72.42874906353475,181.10902330127405,0.32832523162918686,-0.02355617839522321,-69.66677182170106,182.4025889293538,0.4042194548340741,-0.016257999695673285
168.108815908432,-96.54511831288661,-107.00087243972956,0.09948538050277338,-0.00019158427373973773,-90.50155257274287,187.12583826568357,0.06217284166441098,-0.004829501243615363,-84.8851552200774,192.5940950303779,0.10943478694631945,0.00923893245359969,-81.17936343876804,187.49478709007101,0.1562671928681033,0.0017527280396914988,-77.97177016146685,-175.89423279549894,0.2089062650025073,-0.007906181420296312,-74.95152609959787,183.02170997813306,0.27115780476700624,-0.012849020323731163,-72.1813918202015,182.113626775603,0.33818271449092097,-0.018310200775129414,-69.5113135421995,182.21837004247993,0.411463878000888,-0.017874641151248594
168.5370008945465,-96.92274596089189,-111.27837645720425,0.09497382000531891,-0.007287564017553611,-90.62567424915822,184.80862746244452,0.06104809411589384,-0.007235187015433923,-84.88695425700688,191.7853607075429,0.10953160066629601,0.0076917896853371075,-81.43580496693754,186.7030456711723,0.1517300425072304,-0.0003949146837721967,-78.12251923751982,-176.08706174767673,0.2052845342075354,-0.008461080288705704,-75.11767111899323,182.90836599999434,0.2659948914788722,-0.013131801286996895,-72.4028319254853,181.5943079427663,0.329494656811364,-0.020836592802781245,-69.66637216519452,182.48649780984195,0.4042614314856681,-0.015666729488263295
168.96786785125732,-97.05851547639062,-109.37092765917458,0.09368781857809393,-0.004058376612687713,-90.07713382110705,191.29893507061428,0.06548219129056257,-0.0003070271862853574,-84.94938767628746,192.46719846004015,0.10864854267873474,0.00893025355832861,-81.39679556749927,185.83461460480726,0.1523894939839536,-0.0027066794788157197,-78.0854218612659,-176.37061088065312,0.20611860168291427,-0.0095174605019529,-75.05710838747005,182.73305651033874,0.2678143183397009,-0.014043186651440259,-72.36426327892815,181.58086695002623,0.33095607236520985,-0.021006960327268644,-69.62058426034037,182.5026463827014,0.40640255637336026,-0.0156349929285079
169.39305782318115,-96.08318359335502,-104.26100572876271,0.10480916925939887,0.004813486148303339,-90.57192159667746,186.68215561593146,0.061632235927954616,-0.005267949086851665,-84.90710767880964,192.94322796895747,0.10910037220812427,0.009880596281058765,-81.41466758159939,186.50437079844517,0.15209744485832427,-0.000923283940031821,-78.06716374809386,-175.33856869256343,0.20669060537831047,-0.005815610791840168,-74.99573481718512,183.0866814999624,0.2697955175458157,-0.012477857477603603,-72.22017333015124,182.1004389310255,0.3366719283448538,-0.018306122750152212,-69.49515855985916,182.18852611954537,0.4122204926463428,-0.01812263501121117
169.81681990623474,-96.72721202843697,-110.72421269657909,0.09720363209834651,-0.006513647332670927,-91.39331151292095,182.46167956251549,0.0555662549171849,-0.00890613783378841,-84.93427849147454,191.94493836842597,0.10891472213704116,0.007953370570658353,-81.1518715285176,186.29565696521496,0.1567650465871267,-0.0015227089570870648,-77.86487857945586,-176.12071794648926,0.21145973068126492,-0.008840027294142605,-74.91979221892203,183.0823405108586,0.2721637854449605,-0.012608052789021237,-72.29497035698718,181.81100675914496,0.3336892441520739,-0.019835051487102878,-69.65204884282313,182.43319668030608,0.4049138483420124,-0.016069275999011486
170.24185395240784,-96.89226907002518,-111.25477626784763,0.09531065195237637,-0.007273921466665898,-90.429562654576,186.82356263967037,0.06266371718731877,-0.005200361308219502,-84.86135916638628,192.90374755550658,0.10968333723023901,0.009857198188994432,-81.5391294900572,185.09060735729724,0.14986545314036276,-0.004609080272748406,-78.13557568398033,-176.2906748868046,0.20494486923277386,-0.009176744353127268,-75.12555530987544,182.6319059856391,0.26568715855325237,-0.014402026696729586,-72.47809289801695,181.22274821562507,0.32651117865988544,-0.02277469872513041,-69.70400701713885,182.48003468353195,0.402511845377163,-0.015644398973703927
170.66624116897583,-96.49039759915354,-111.55927490399203,0.09978211307594463,-0.008148777105908882,-89.7303018910663,191.8237022228692,0.06814990191753965,0.0003046481881909506,-84.85776662036471,191.8806860653362,0.10988729205845436,0.00790051515592143,-81.38719382499356,185.14710573533299,0.15251454865516717,-0.004540022950491464,-78.0348758806562,-176.54200124951166,0.20729200533235762,-0.010193129820398725,-75.04454131739645,182.5162617880282,0.26814694947892725,-0.015078234603094577,-72.37587658983145,181.27685718024446,0.3303979038456471,-0.022732285731080038,-69.63003450999416,182.4753929891814,0.4059531559611971,-0.015811089351531558
171.09290599822998,-96.95682637844045,-110.76311583004465,0.09466335990618947,-0.006407989689988834,-90.36645979093126,185.95112938177027,0.06303354925844207,-0.006198762256496699,-84.87157652986306,192.6760930140673,0.10959264554991598,0.009410238445220485,-81.2622552742085,186.50266203608203,0.15478984123403627,-0.0009442442648093648,-77.94941297453016,-175.44622910007016,0.20950025095971564,-0.006288655112145416,-74.974882423179,181.03339849064716,0.2703999001836192,-0.013427472996933832,-72.19934312487794,181.92218315526486,0.3374215693973545,-0.019399937931903352,-69.49302391391691,182.16613841800722,0.4123146980466879,-0.018288198248469986
171.5177400112152,-96.98042829269673,-110.3085915815363,0.09445420827538639,-0.005641486446507206,-90.66742387694987,184.9781071970795,0.06077639730059075,-0.007020749431449206,-84.89736227421727,191.23710470659003,0.10946893513372101,0.006635403880479677,-81.17661158842877,186.0646288457691,0.15631177411969469,-0.0021486742947608084,-77.90772487751275,-176.35385335115538,0.21038166273621756,-0.009652644442810058,-74.98382531810057,181.42543215395747,0.27020709889611233,-0.011565108337537326,-72.35900465976513,182.11848468267678,0.33133915159797056,-0.0179114949718081,-69.70664988055616,182.4099563753752,0.4023699615927965,-0.016131789084178512
171.93967390060425,-96.60426783261562,-108.45405454753484,0.09877359765527081,-0.002696058803279108,-90.44146723237593,186.74008097048645,0.06257025818121828,-0.0052844110759936325,-84.89595459572588,192.47878976473152,0.10931715709753914,0.009007474966428109,-81.5159590232057,185.13182606941814,0.15026905346715938,-0.004513289146190566,-78.13232507097396,-176.32288001300367,0.20501638985549087,-0.009295417506541333,-75.10543078133485,182.77286216251122,0.2663381560499096,-0.013780244465434778,-72.46244590028712,181.21928908355798,0.3270985168214687,-0.02283551070242958,-69.6835488528318,182.3061937604966,0.4034115767047912,-0.01690535575530834
172.360985994339,-97.1066693582477,-110.74809903363214,0.09304594606875047,-0.00627400511095707,-90.42621620079585,188.74922778825368,0.06282727690177527,-0.0030929351276905446,-84.94756036287284,192.3018117943328,0.10869673246980012,0.008618411150674216,-81.44390698450505,185.12088031249226,0.15151989228871698,-0.004579830304297772,-78.02707089203246,-176.33478033803377,0.20751389949137122,-0.009451843897492256,-75.03440053396943,182.75303818848215,0.26852028557520385,-0.013986303781350925,-72.35411090275308,181.44194840901864,0.33129116511542983,-0.02183483565432899,-69.62220051632994,182.36678567395543,0.40628873134894633,-0.0165955282397001
172.7929711341858,-96.59210941649684,-111.27208856169047,0.09865960859040414,-0.007559492216969813,-91.29405378185126,180.92557093704679,0.0559431899134428,-0.010511939681083023,-84.94314808885663,193.12396378869147,0.10861704016355987,0.010182359105012076,-81.40816366747457,185.72556309865766,0.15218475637859466,-0.0029927989769110122,-78.0917953410043,-176.37285489039147,0.2059670400546469,-0.009518546178984708,-75.05245202738364,182.82651981226715,0.2679804912069665,-0.013613594167680928,-72.35983850732053,181.8147089637599,0.33120773281829,-0.019666069526983004,-69.62691984165528,182.5489207105634,0.40611871584264086,-0.015295600310896211
173.22098112106323,-96.70711653024631,-110.29785095338391,0.09747466585265681,-0.005803552439843579,-90.13750218725463,189.65490980438608,0.06499314158818581,-0.0021704289365643776,-84.79400454283318,192.3557737235909,0.11062713242890315,0.00887632282994854,-81.38159618219896,185.9540432958582,0.15266171299647274,-0.002393213736557627,-78.03050722317005,-176.35459275393657,0.20742853913502424,-0.009519832951770864,-75.0299739579919,182.94796979419405,0.2687032195113611,-0.013079329229024465,-72.37199635170705,181.98290518960806,0.33080068318664385,-0.01866755236689545,-69.67103443501276,182.56433682217366,0.40406539656989177,-0.015109394672866108
173.65269207954407,-96.90844114582777,-110.45036347962314,0.09522591435698459,-0.00592407999862713,-90.64839530362582,185.5410972489897,0.06097588472902508,-0.00643731649302731,-85.04334012958519,193.04939422846925,0.10738434648782295,0.009925829456514478,-81.58954155942469,184.90915475403855,0.14898290829717817,-0.005054252380443853,-78.19558996424448,-176.5340704742261,0.2034931528032257,-0.009978094518175053,-75.16876989941392,182.71045395804683,0.2643879754113825,-0.013968109053254456,-72.4573108260048,181.43479866431838,0.3273755815047427,-0.021617796093035872,-69.7035751950335,182.45797681758614,0.4025258039474878,-0.01580014327169216
174.07919812202454,-97.02900292562119,-109.55668302431941,0.09399299229201942,-0.004376941212909282,-90.9749292585105,184.20730163414026,0.05856590943504199,-0.007565096645054376,-84.85712169734347,191.8819512018827,0.10989527694917348,0.00790352836441566,-81.4815487572041,184.3124966056823,0.15078532537545622,-0.0066880445743328805,-78.03355174254703,-176.63960110728783,0.20730594198440272,-0.010547831982887014,-75.01406344186893,182.59794051075832,0.2691107987764417,-0.014747616293699018,-72.36360553411431,181.38663900361752,0.3309080163333829,-0.022130426925760584,-69.61498181779426,182.36452923071408,0.40662587708259,-0.01662534014145485
174.50771498680115,-96.45654318634439,-106.99810475061382,0.10050509109780006,-0.00018869303961426925,-91.05181067840749,182.30743371854908,0.05776930743078971,-0.009418827365795092,-84.99549173689411,192.81196268914837,0.10801796457860673,0.009533120032625969,-81.31496912598692,186.2322652093133,0.1538471384795632,-0.0016646000254974787,-77.96111542257921,-175.6924607609048,0.20918926118222309,-0.007179253658103333,-74.98986555307283,181.6766604057218,0.2700673392097488,-0.010372991666425054,-72.25378361526182,182.19171220484614,0.33540030831878803,-0.017701147159965354,-69.54901523778992,182.25325831737192,0.409692522559458,-0.017547758431083898
174.93608403205872,-96.75953666369502,-108.70321545885463,0.09701117635960246,-0.003070190400725218,-91.05439972823136,183.31617035537755,0.05790890788060778,-0.008397843173238807,-85.04967341253192,191.04521315456336,0.10758731193223305,0.006159773516741174,-81.35157231938959,185.02523565475195,0.15313126404824978,-0.00488440640123085,-77.99341438045961,-176.25674303339414,0.20833227464301465,-0.009204797835591859,-75.0967921422419,182.7502655870064,0.26659771625741563,-0.013899099687243819,-72.48471466536523,181.6206441153287,0.3264125266054097,-0.02049105285476447,-69.74957578522508,182.58118925368933,0.40043252911256655,-0.014855606485744117
175.36462903022766,-96.91695412023851,-109.85064007775735,0.09518936485571917,-0.004922203363085141,-90.84825870418105,186.49125318771624,0.05968496690937634,-0.005301881922286235,-85.03803237142048,192.18710744860005,0.10758728543385775,0.008313738341711457,-81.58507735947988,184.95290375235766,0.14906331701124806,-0.004943032791457673,-78.17751132729896,-176.04557757275242,0.20399497675281497,-0.008259983316692502,-75.18896607871272,182.8050752456656,0.26379659667897376,-0.01350003946301559,-72.47504892274722,181.57168020193228,0.3267583137320885,-0.020793117359963875,-69.70874122225418,182.1686571880459,0.4022016034297801,-0.0178219165647441
175.7887749671936,-96.65188142382306,-110.17688287869046,0.09810861206190559,-0.0056334527103000295,-91.19013201830774,185.7309279419351,0.057308728245475574,-0.005858245856564139,-85.15113543572782,192.11862932687066,0.10620515430739932,0.008079255744343653,-81.56061311877204,184.9244853005602,0.14948127605364606,-0.005031117378186717,-78.07134671970994,-176.4155404627503,0.2064453406378056,-0.009694786703180927,-75.14015437967382,182.61288060023907,0.2652361830947678,-0.014465914349811275,-72.47066779975977,181.50151712013337,0.3268974499692134,-0.021203934787412657,-69.7229819278955,182.35393547595538,0.40159816245356217,-0.01649415511934445
176.22057509422302,-96.62585263791107,-109.67820277767073,0.09844850338373261,-0.004793694693541544,-90.29770420329301,189.67821587060664,0.06380626051152909,-0.0021048104420904597,-85.09329938534508,191.62751312100127,0.10698048018202985,0.007216514959589555,-81.54706078369495,184.9514570332341,0.1497170447717288,-0.004968495330066053,-78.07988205263774,-175.71422953885093,0.20634567016718883,-0.007160154960288016,-74.98926051875559,181.5934703675009,0.27007080529169664,-0.010765852079187713,-72.23423126644536,181.94054961938974,0.33607516129233717,-0.019214441863194823,-69.5556410040339,182.2023730959258,0.40936438628613503,-0.017897947283745396
176.65060210227966,-97.18515786892348,-110.51417808671209,0.09223355604723528,-0.005841055196001588,-90.87432301523383,188.7283080184615,0.05966711790956195,-0.002959201882999462,-85.08612293966723,192.210946878817,0.10698981095716184,0.008312352098545242,-81.6843492423861,184.28563617048803,0.1473024515475794,-0.006602755732124098,-78.14811789023808,-176.09735569176493,0.20467890078247186,-0.008472954299304553,-75.1926712687442,180.70918396794724,0.2636259021003502,-0.014586962157696252,-72.54797478872385,181.36138308177445,0.32394850511436035,-0.021808428652624747,-69.78619335092935,182.20141944870483,0.39864114718651,-0.017435761006217868
177.07725501060486,-97.34302727547654,-113.91084289787767,0.09007336846459389,-0.011092027208105546,-91.40127102273723,186.03864372168397,0.05596234735616194,-0.005417084046935357,-85.31783215152163,193.1749386070178,0.10402251886968301,0.00984501111486473,-81.80234895362953,185.28822040585146,0.1454065732402656,-0.003970018232832749,-78.29965354943832,-176.23362387867633,0.20111863115074796,-0.008804766166846898,-75.25733501245236,182.73450327326532,0.2617116381819908,-0.0137165582208105,-72.53334635399675,181.7425681961308,0.32463269842970716,-0.01968587975296957,-69.7406548845901,182.88777576412372,0.4009178415041565,-0.012725775357776567
177.50666975975037,-97.09317847004635,-107.94353579551452,0.09338641729916931,-0.001716479649122957,-91.5635572996832,182.5297569594288,0.054498083547148114,-0.008668527627448167,-85.10362508784496,192.6034090655217,0.10671511514247635,0.00902679818789975,-81.56449481619397,186.18576168456454,0.14948898096944258,-0.001738791974306515,-78.16642684297787,-175.81040852984322,0.20428769637017874,-0.007432102409367283,-75.16968154416742,182.98617221695417,0.2644243764909314,-0.01269433425565378,-72.43133109359377,182.31009078743585,0.32864914734503614,-0.016664007949117696,-69.6959373972036,183.0033094706488,0.4030121794483778,-0.0119788338736014
177.9346010684967,-96.90360960060167,-112.02948183927137,0.09507937151664993,-0.008550756761529457,-91.02203448657977,183.63756353442557,0.058171457526626016,-0.00810301748377339,-84.9544023032732,192.82247162178356,0.10852840582709915,0.009598230158372453,-81.34377425079728,186.4047151821199,0.1533420773558397,-0.0011975629324782197,-77.99583841492614,-175.41352472338406,0.20838701122668077,-0.006136186279219271,-74.98213677183807,183.0347408599113,0.2702067817059509,-0.012742364429034264,-72.28162030442886,181.80849394741878,0.3342016411596771,-0.019880218082971995,-69.58492346848348,182.1148655155771,0.4079589135150889,-0.018460805156114708
178.35648488998413,-96.63588106270261,-112.56187207853205,0.09796950165544825,-0.009729159912390265,-90.75063076799918,185.95219982319333,0.06030648426744965,-0.005929443240373086,-84.88505385604671,191.62688380571387,0.10957642850973723,0.007390419191104613,-81.50147963237589,184.7313757164627,0.15048448823493413,-0.00557270937301848,-78.11431195469935,-176.2321678418704,0.2054564913427148,-0.008989442018252448,-75.07953671624722,180.83488773926894,0.26711389460399665,-0.014192203017501256,-72.40123282108797,181.4162841631757,0.32948897958879575,-0.02186428871329326,-69.66200066079728,182.2331828275454,0.40439168955757726,-0.01746266984196842
