Timestamp (s),Magnitude (3.0e+02 Hz),Phase (3.0e+02 Hz),HsHp Real (3.0e+02 Hz),HsHp Imag (3.0e+02 Hz),Magnitude (4.5e+03 Hz),Phase (4.5e+03 Hz),HsHp Real (4.5e+03 Hz),HsHp Imag (4.5e+03 Hz),Magnitude (8.8e+03 Hz),Phase (8.8e+03 Hz),HsHp Real (8.8e+03 Hz),HsHp Imag (8.8e+03 Hz),Magnitude (1.3e+04 Hz),Phase (1.3e+04 Hz),HsHp Real (1.3e+04 Hz),HsHp Imag (1.3e+04 Hz),Magnitude (1.7e+04 Hz),Phase (1.7e+04 Hz),HsHp Real (1.7e+04 Hz),HsHp Imag (1.7e+04 Hz),Magnitude (2.2e+04 Hz),Phase (2.2e+04 Hz),HsHp Real (2.2e+04 Hz),HsHp Imag (2.2e+04 Hz),Magnitude (2.6e+04 Hz),Phase (2.6e+04 Hz),HsHp Real (2.6e+04 Hz),HsHp Imag (2.6e+04 Hz),Magnitude (3.0e+04 Hz),Phase (3.0e+04 Hz),HsHp Real (3.0e+04 Hz),HsHp Imag (3.0e+04 Hz)
156.12740778923035,-111.13328572721187,199.48301717655366,0.011001224342735524,-0.01493612738328902,-85.61372924161525,209.95728250113848,0.10388040229990894,0.034535682702257306,-81.38782237412104,205.2243443217534,0.1567071769227249,0.049277159249979816,-79.11235259771281,195.69924212359254,0.19590594151843901,0.03049266366906339,-76.8591229891583,-170.81706406449243,0.23731998501134235,0.012062851108936805,-74.51652567052105,185.89839991628529,0.28540225224605476,0.000815500332258054,-72.05840844790573,184.87856089094214,0.34350163835252673,-0.002003635623645098,-69.78963627099483,183.2840094583529,0.39874132964995035,-0.009896944300260464
156.5612018108368,-102.28807346698386,198.42972608811013,0.025464671002174675,0.044600962242128644,-85.54415079811176,210.16742374262455,0.10458749181955457,0.03519726916877423,-81.4292143671707,206.07770330404162,0.15521446425330315,0.05136025451686699,-79.26080719632935,195.68943148683616,0.1925912029471701,0.029942951221063774,-76.92581651634242,-170.6628604395876,0.2354716608867066,0.012604366813388982,-74.57566852931231,184.18483945376335,0.2834625742711561,0.0015267286325605007,-72.07493228745636,185.0095550918843,0.3428524659154006,-0.0012159746642334045,-69.76795852472273,183.04963630882423,0.399693798601072,-0.011556748217554594
156.97839283943176,-107.29859161849788,200.0916764630605,-0.013758241112336015,0.025353611314455474,-85.45808747779277,209.79798966825098,0.10585594708338425,0.03486593867650119,-81.4163460121861,206.64762840914474,0.15492526550890923,0.05298005036055775,-79.29190807515693,195.9627121484129,0.19175835079720488,0.030750894600257723,-76.9752683161957,-170.50941076688827,0.2341004426052756,0.013159824375220343,-74.55958072715076,186.24857383850755,0.28398077998439886,0.0025471066454533817,-72.09250952399454,185.09682250717458,0.3421608040825967,-0.0006923710490303756,-69.76599306480209,183.09136963782709,0.39979256592446893,-0.011268164103774677
157.40117979049683,-113.27034586350943,143.43805900067954,-0.004882536869190606,-0.013657869948878746,-85.44382469833765,209.66920684249976,0.10610814053907182,0.03468482799313524,-81.39294849308003,207.04121677341718,0.1549745704488226,0.05418881165735474,-79.30509921475995,195.9956779119122,0.19144965337530886,0.03081438686914429,-76.97024730621386,-170.56778985768503,0.2342491018348247,0.012928762431207405,-74.5730374739306,186.27634435206616,0.28353989312658345,0.0026805919372682985,-72.10699532232861,185.0830669587002,0.3415904688880422,-0.0007732262455332709,-69.81312652399392,183.09918979845992,0.39763051704366886,-0.011152912178526996
157.82601380348206,-103.6857618414642,-27.445983090544097,0.008009815466621738,0.04298489899736869,-85.0134492580551,211.47270176021036,0.11029583007234814,0.03993769247946232,-81.29503807742985,207.3127624598481,0.15646989041462314,0.05554529199529282,-79.33697812015379,195.71646010861403,0.19089563484720276,0.029771570589050757,-76.99541765231582,-170.6751427492268,0.23359501129949606,0.012453695293070761,-74.60295591804092,186.18596380786332,0.28256878579013534,0.0022256427458286453,-72.11835117206913,185.01684938915895,0.3411430482662878,-0.001166480694041063,-69.80990011396227,183.06853551587062,0.3977722198396758,-0.011369872722615356
158.24691772460938,-112.34661940229441,-135.11809510765835,0.014213414149728694,-0.0076299705477690955,-85.4721969502641,209.14520722500816,0.10607385517943822,0.03360303405224635,-81.34913634344255,207.16701859784385,0.1556382892919403,0.05480469377256854,-79.34001739359041,196.23923405049152,0.190549366434427,0.0315010386856947,-76.98589910019092,-170.43237509140516,0.23379621558680652,0.013458084933318654,-74.62338367184567,186.14939495465907,0.28190637205996133,0.0020404891201561077,-72.13771950610109,185.1162609812633,0.34038470094826073,-0.0005732959183585298,-69.8629648719854,183.30156201259172,0.39539220631442906,-0.009692615456981845
158.66508173942566,-108.547818715603,-136.6703115464682,0.013689751637316307,-0.02089700540044962,-85.12575899888235,211.34843388651336,0.10896412163913177,0.03918837873779337,-81.26432738108701,207.60170584555138,0.1567409967896859,0.05653319353692382,-79.33040658695084,196.10675739021173,0.19083272905268453,0.0310947622740559,-77.04088221850685,-170.80016481623863,0.23240197843320268,0.011881595917755991,-74.71176015737251,185.77306169670572,0.2790598440308079,0.00018691413314796509,-72.1818011604838,185.04515680556952,0.3386606261453294,-0.0009906729235182631,-69.89128671741447,182.9412560845064,0.3940365153068559,-0.012139194553562032
159.09029078483582,-112.21046175463023,-140.7376942862408,0.013609629217259677,-0.009127083613174419,-85.30017389011681,211.0470832189654,0.1069984539470988,0.037847075271669056,-81.34188153311993,208.82280849121273,0.15411839569538713,0.0593285057783495,-79.54325556386607,196.32181089482717,0.18609798110655956,0.03104075671467685,-77.22605323030326,-170.91022030157436,0.22752185296314556,0.01119396781222592,-74.77574637230052,185.88456495418126,0.27701076580992584,0.0007246336527088463,-72.24104787936535,185.03408808871748,0.33635827575454746,-0.001048918085837532,-69.94092411486139,182.99542368091335,0.39180236622540315,-0.011699614529423499
159.51602482795715,-113.0824465544543,-143.1347459492938,0.0036353945458908877,-0.01436879558025341,-85.21442064285606,212.08268829732964,0.10735157455533809,0.040169384168593406,-81.35181785408702,208.66941320245542,0.1541002949486147,0.058848321015914626,-79.52166318942767,196.01576063694608,0.18672473738615933,0.030121045818329983,-77.1794937432834,-170.81799464557358,0.228726314934187,0.01162231483936111,-74.7610978033425,185.75830727228677,0.2774792585624002,0.00011440084105322881,-72.21949601200083,185.06891309305388,0.33719447798104163,-0.0008465736061335895,-69.9385102334228,183.21543360592347,0.39195331488636703,-0.010197884698861081
159.9351408481598,-112.45351417350184,-142.1347451096515,0.010312885270363352,-0.012147215142654459,-85.0113352755491,211.09927805278198,0.11058068852427652,0.039227545315797925,-81.15865169420444,208.74816045538702,0.1574828856539177,0.06038821554209154,-79.46755632449158,196.26043585449804,0.18776038384824312,0.031111354917756358,-77.1148592966302,-170.64415928600317,0.2303981020247512,0.012408206470910267,-74.7084684507955,186.0217427182335,0.2791621788056085,0.0013986426855705143,-72.18816047808143,184.99543331496903,0.3384117821638855,-0.0012836351369959755,-69.93359681083483,183.26534348837626,0.3921838367706514,-0.009862030725904618
160.36112689971924,-103.77319926984126,-144.1390630495405,-0.03544284097775367,0.024850689083847504,-85.29956974137966,209.9722795597732,0.10769704546988246,0.03583585726704195,-81.27416655386968,208.81960179888821,0.15532794071064632,0.05978414373894939,-79.42611694333931,196.26047334057517,0.1886582868488591,0.03126026167889016,-77.11045316483514,-170.59590508409084,0.2305044696165604,0.012608636528091036,-74.73727899817321,184.25626960866668,0.27823512139614254,0.0018454594871272292,-72.19503180774771,185.25925656246665,0.33814649471085717,0.000274401385380957,-69.90478623276069,183.20450408618723,0.3934761183846719,-0.01031261432407278
160.7849898338318,-105.57775707341656,-142.99230322585802,-0.02633449865270985,-0.023306032006387294,-84.77092456871529,212.43583531828745,0.11271252557329478,0.042969196651268755,-81.26730535027505,209.14324857315032,0.15511023873714808,0.060708522766198016,-79.42354553370922,196.53054351771348,0.18856465804063668,0.03215869241284401,-77.01401126162054,-169.97537822818148,0.23292634200075935,0.015272907716994466,-74.6235667287676,186.7217192985682,0.2818659855685289,0.004856185164791576,-72.08445966288079,185.7052824524331,0.3424661048237643,0.0029439477449730665,-69.72035805025914,183.53924621176168,0.40197484037259196,-0.008185598562073348
161.2092957496643,-108.00711967664121,-134.77074838568862,0.02350046672260588,-0.012432467647918232,-86.11041604839909,208.21293252640126,0.09905421213681387,0.02961474434445362,-81.3675525904585,207.22504917321737,0.15525317735565847,0.054845889628081256,-79.1438597076492,196.63748989129118,0.19467292765706584,0.03357448330920741,-76.62944069999189,-169.60888645060857,0.24336384544258047,0.017521335588352612,-74.21796748187182,187.0834566020355,0.295302234992706,0.006952848094463173,-71.80884959526368,185.25113973600867,0.3535200467616463,0.00023679525102744315,-69.41732965152596,183.2156574946494,0.41619170007804324,-0.010826894276139132
161.63589668273926,-104.60978558459594,14.167031805165255,-0.020281096184509673,0.03367672253001284,-86.33893669822638,205.58599537184614,0.0977028246166842,0.02439341372627314,-81.44603738173583,206.9434242903771,0.15412194320215564,0.053595637937400464,-79.14681624093491,196.6505550656491,0.19459901703216279,0.03360743240225169,-76.66355734883128,-169.39698586935341,0.24234362592382405,0.018349047943759737,-74.21773663464869,187.30097590732808,0.295281558668313,0.008074103573321225,-71.73292034278296,185.44174644501126,0.3566211841211715,0.0014252569285000754,-69.3788959967713,183.37205177325103,0.41806548802847177,-0.009733795851206341
162.05759572982788,-103.43209215423505,-5.489056697498789,-0.008899792815732787,0.044132176977803764,-86.48507976914237,205.8416446152434,0.09596471181589102,0.02441484826489284,-81.3067751435899,206.60556753940241,0.15693134171477063,0.05353742802458248,-78.86212526599779,196.79628645900726,0.2009939448688033,0.035238549191166695,-76.3854966307902,-169.15086215528734,0.25014357577770946,0.02002067351070435,-73.92367016824464,187.38080416875343,0.30543772813978837,0.008777701960896939,-71.45434472459687,185.49478388841558,0.36824268275018773,0.001812583869851855,-69.1590018745083,183.6822734275733,0.42883221487755613,-0.007661623870412952
